"Main.ID","Incident.Type","Incident.ID","Region.of.Incident","Incident.date","Website.date","Incident.year","Incident.month","No..dead","No..missing","No..dead.missing","No..survivors","No..Female","No..Male","No..minors","Country.of.Origin","Region.of.Origin","Cause.of.death..reported.","Cause.of.death..category.","Route","Country.of.Incident","Location.of.death","Latitude","Longitude","UNSD.region","Body.taken.to","Source","Article.title","Link","Source.Quality","Notes","Names","incident_date_clean","incident_date_raw","incident_date_precision","lat","lon","date","dead","missing","dead_missing","survivors","n_female","n_male","n_minors","source_quality","year","month","post_mou","cause_category","cause_reported","incident_type","is_drowning","total_on_board","fatality_rate","grid_lon","grid_lat","grid_1deg","u10_lag0","u10_lag1","u10_lag2","u10_lag3","u10_lag7","v10_lag0","v10_lag1","v10_lag2","v10_lag3","v10_lag7","sst_lag0","sst_lag1","sst_lag2","sst_lag3","sst_lag7","tp_lag0","tp_lag1","tp_lag2","tp_lag3","tp_lag7","i10fg_lag0","i10fg_lag1","i10fg_lag2","i10fg_lag3","i10fg_lag7","swh_lag0","swh_lag1","swh_lag2","swh_lag3","swh_lag7","mwp_lag0","mwp_lag1","mwp_lag2","mwp_lag3","mwp_lag7","hmax_lag0","hmax_lag1","hmax_lag2","hmax_lag3","hmax_lag7","wind_lag0","wind_lag1","wind_lag2","wind_lag3","wind_lag7","swh_day0","wind_day0","sst_day0","i10fg_day0","hmax_day0","mwp_day0"
"2014.MMP00135","Incident","2014.MMP00135","Mediterranean","2014-07-05 00:00:00","2014-07-05",2014,"July",13,NA,13,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Boat drifting in Libyan waters",33.0335,15.293,"Uncategorized","","IANS","12 dead illegal immigrants found off Libya coast","http://bit.ly/1owlyg0",1,"Bodies highly decomposed. Not known fate of more that may have been on board. Date of incident not known. found on July 5th.","","2014-07-05","2014-07-05","day",33.0335,15.293,2014-07-05,13,0,13,NA,NA,NA,NA,1,2014,7,0,"Mixed or unknown","Unknown","Incident",0,NA,NA,15.5,33,"33_16",-1.36729431152344,-2.91015625,-5.0728759765625,-5.80574035644531,0.2984619140625,1.48019409179688,-1.42796325683594,0.172439575195312,0.933258056640625,-2.45445251464844,25.5853515625,25.3890625,25.4564453125,25.4349609375,24.8333984375,0,0,0,0,0,4.25477886199951,4.1616039276123,6.49443244934082,7.63943004608154,3.41939926147461,0.914738953113556,0.397719979286194,0.600163102149963,0.745294630527496,0.758262515068054,6.5870418548584,4.00040721893311,3.8737678527832,4.41384601593018,5.34433078765869,1.70716667175293,0.7430459856987,1.13330960273743,1.44373691082001,1.42174339294434,2.01506036726316,3.2416181857658,5.07580595380462,5.88027139567064,2.47253243877808,0.914738953113556,2.01506036726316,25.5853515625,4.25477886199951,1.70716667175293,6.5870418548584
"2014.MMP00143","Incident","2014.MMP00143","Mediterranean","2014-07-12 00:00:00","2014-07-12",2014,"July",12,NA,12,"0.0","","","","Unknown","Unknown","Likely drowning","Drowning","Central Mediterranean","Libya","Bodies found on coast near Tripoli, Libya",32.9511,13.2042,"Uncategorized","","IANS","12 dead illegal immigrants found off Libya coast","http://bit.ly/1owlyg0",1,"Bodies highly decomposed and found over the course of 2 days.","","2014-07-12","2014-07-12","day",32.9511,13.2042,2014-07-12,12,0,12,0,NA,NA,NA,1,2014,7,0,"Drowning","Likely drowning","Incident",1,12,1,13,33,"33_13",-4.309814453125,-0.771820068359375,-4.08088684082031,-4.27604675292969,-6.45616149902344,-4.50715637207031,-4.38478088378906,-6.23896789550781,-4.44511413574219,-1.26882934570312,24.917626953125,24.687890625,24.782861328125,25.1576171875,24.3939453125,0,0,0,0,0,9.43909168243408,6.93771934509277,8.89147281646729,8.26915073394775,9.50770854949951,0.838282704353333,1.17910647392273,0.869628190994263,0.667653262615204,0.654973328113556,5.98973369598389,6.4456672668457,4.12440013885498,4.2341480255127,5.1905574798584,1.58749389648438,2.21219944953918,1.66547441482544,1.26068377494812,1.23695182800293,6.23610128066079,4.4521915521195,7.45508938972281,6.16795067368535,6.57966178538,0.838282704353333,6.23610128066079,24.917626953125,9.43909168243408,1.58749389648438,5.98973369598389
"2014.MMP00146","Incident","2014.MMP00146","Mediterranean","2014-07-14 00:00:00","2014-07-14",2014,"July",1,109,110,"12.0","1.0","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","40 miles off the coast of Libya",33.6564,14.5898,"Uncategorized","","UNHCR","UNHCR: Urgent European action needed to stop rising refugee and migrant deaths at sea","http://bit.ly/1sWPpWs",4,"t least one pregnant woman missing, presumed dead. Report of 1 dead taken from http://bit.ly/UchKtfA","","2014-07-14","2014-07-14","day",33.6564,14.5898,2014-07-14,1,109,110,12,1,NA,NA,4,2014,7,0,"Drowning","Drowning","Incident",1,122,0.901639344262295,14.5,33.5,"34_14",-4.18368530273438,-3.85234069824219,2.637451171875,3.49575805664062,-6.07803344726562,2.37983703613281,1.26699829101562,-2.74446105957031,-5.55567932128906,3.87644958496094,26.04140625,25.577294921875,25.592431640625,25.5013671875,25.990625,0,0,0,0,0,6.58394813537598,4.53779125213623,5.80725574493408,9.45432090759277,8.68127536773682,0.493011593818665,0.637809157371521,1.09047996997833,1.51455569267273,0.683090269565582,3.7479076385498,5.16584491729736,6.54490947723389,6.3240852355957,3.48340702056885,0.927694916725159,1.20895433425903,2.04110717773438,2.87382054328918,1.31025981903076,4.81319509586564,4.05534382324972,3.80633881722616,6.56398485004092,7.20897717924141,0.493011593818665,4.81319509586564,26.04140625,6.58394813537598,0.927694916725159,3.7479076385498
"2014.MMP00148","Incident","2014.MMP00148","Mediterranean","2014-07-17 00:00:00","2014-07-17",2014,"July",3,0,3,"90.0","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Just off the coast of Garabulli, Libya",32.8343,13.7192,"Uncategorized","","Al-Arab Online","At least three dead as migrant boat sinks off Libya","http://bit.ly/1zPFO5S",1,"","","2014-07-17","2014-07-17","day",32.8343,13.7192,2014-07-17,3,0,3,90,NA,NA,NA,1,2014,7,0,"Drowning","Drowning","Incident",1,93,0.032258064516129,13.5,33,"33_14",1.371826171875,1.17086791992188,-3.53294372558594,-3.79891967773438,-2.41291809082031,-4.439453125,-4.39495849609375,-4.48902893066406,1.53413391113281,-4.28486633300781,NA,NA,NA,NA,NA,0,0,0,0,0,9.71918106079102,9.95778560638428,11.6442394256592,9.77828407287598,9.92369937896729,0.580102622509003,0.786788702011108,0.658174455165863,0.519867062568665,0.790770769119263,4.52252292633057,4.94921779632568,3.19596290588379,3.5814037322998,4.18787670135498,1.09567606449127,1.48787260055542,1.24706375598907,0.974081635475159,1.51850175857544,4.6465741245474,4.54825151770313,5.71253639887712,4.09699372408173,4.91754544511301,0.580102622509003,4.6465741245474,NA,9.71918106079102,1.09567606449127,4.52252292633057
"2014.MMP00149","Incident","2014.MMP00149","Mediterranean","2014-07-17 00:00:00","2014-07-17",2014,"July",0,41,41,"61.0","","","","Unknown","Sub-Saharan Africa (P)","Likely drowning","Drowning","Central Mediterranean","Libya","30 miles off the coast of Tripoli, Libya",33.2423,13.1204,"Uncategorized","","The Daily Star","Italian rescuers say 19 dead from migrant boat: report","http://bit.ly/1sqWRpz",1,"half way through article. For number of survivors, also see the Guardian: Migrants found suffocated in crowded vessel, as 400 are saved near Italy (5th paragraph): http://www.theguardian.com/world/2014/jul/19/african-migrants-die-en-route-italy-suffocate-vessel also Aljazeera http://www.aljazeera.com/news/europe/2014/07/african-migrants-suffocate-voyage-italy-201471912178664834.html ,Survivors were from Gambia, Ghana and Mali","","2014-07-17","2014-07-17","day",33.2423,13.1204,2014-07-17,0,41,41,61,NA,NA,NA,1,2014,7,0,"Drowning","Likely drowning","Incident",1,102,0.401960784313726,13,33,"33_13",1.853271484375,1.02828979492188,-4.46849060058594,-4.11727905273438,-4.55061340332031,-3.896484375,-3.86859130859375,-6.45582580566406,-1.49613952636719,-6.02705383300781,25.56728515625,25.59462890625,25.633203125,25.74453125,24.954736328125,0,0,0,0,0,5.63031387329102,5.52809810638428,10.3405284881592,6.54195594787598,8.78209781646729,0.534692466259003,0.748946905136108,0.777070939540863,0.474701046943665,0.869628190994263,4.45001316070557,5.01733303070068,3.37516212463379,3.8130931854248,4.12440013885498,1.00778543949127,1.41072416305542,1.49266922473907,0.889120697975159,1.66547441482544,4.31476600517533,4.00292126018831,7.85143904520712,4.380687192718,7.55205006951441,0.534692466259003,4.31476600517533,25.56728515625,5.63031387329102,1.00778543949127,4.45001316070557
"2014.MMP00153","Incident","2014.MMP00153","Mediterranean","2014-07-19 00:00:00","2014-07-19",2014,"July",3,0,3,"104.0","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Off the Libyan coast, northeast of Tripoli",33.4442,14.2383,"Uncategorized","","World Bulletin","3 migrants drown off Libya's coast, 104 rescued","http://bit.ly/1mJh3OD",1,"","","2014-07-19","2014-07-19","day",33.4442,14.2383,2014-07-19,3,0,3,104,NA,NA,NA,1,2014,7,0,"Drowning","Drowning","Incident",1,107,0.0280373831775701,14,33.5,"34_14",5.07347106933594,2.76919555664062,2.909912109375,2.46774291992188,1.057373046875,-2.41683959960938,-3.74998474121094,-2.970703125,-5.30023193359375,-1.92707824707031,26.589501953125,26.08876953125,25.93935546875,25.96474609375,25.579736328125,0,0,0,0,0,7.33247375488281,6.29544639587402,5.69183731079102,7.91969966888428,4.05725574493408,0.54133814573288,0.57286262512207,0.631616294384003,0.877853155136108,1.03603661060333,3.53343105316162,3.99192142486572,4.74639987945557,4.81616115570068,6.58592510223389,1.00784659385681,1.07517087459564,1.19284403324127,1.66560697555542,1.93368530273438,5.61971728306938,4.661633789803,4.15844508694921,5.84655570987838,2.19810562316494,0.54133814573288,5.61971728306938,26.589501953125,7.33247375488281,1.00784659385681,3.53343105316162
"2014.MMP00162","Incident","2014.MMP00162","Mediterranean","2014-07-28 00:00:00","2014-07-28",2014,"July",20,108,128,"22.0","","","","Unknown","Sub-Saharan Africa (P)","Drowning","Drowning","Central Mediterranean","Libya","60 miles off the coast of Al Khums, Libya",34.4666,13.5791,"Uncategorized","","ANSA Med","Shipwreck off Libya, 20 dead and dozens missing","http://www.ansamed.info/ansamed/en/news/sections/generalnews/2014/07/30/shipwreck-off-libya-20-dead-and-dozens-missing_eff2b88f-dd09-429a-8657-616223095d74.html",1,"","","2014-07-28","2014-07-28","day",34.4666,13.5791,2014-07-28,20,108,128,22,NA,NA,NA,1,2014,7,0,"Drowning","Drowning","Incident",1,150,0.853333333333333,13.5,34.5,"34_14",0.861618041992188,-2.54393005371094,-5.16529846191406,-3.38368225097656,-2.20909118652344,-4.41036987304688,-6.89546203613281,6.33882141113281,1.75590515136719,1.62290954589844,26.4408203125,26.41201171875,26.25283203125,26.3099609375,26.205712890625,0,0,0,0,0,5.89557838439941,9.68363952636719,11.5285034179688,5.27554607391357,4.0105152130127,0.673831284046173,0.893153727054596,1.08544909954071,0.331397831439972,0.328264951705933,4.30986022949219,4.08871936798096,4.13579845428467,3.33803367614746,3.15828418731689,1.26944184303284,1.69254803657532,2.105801820755,0.623217642307281,0.606620728969574,4.49374543864758,7.3497603232978,8.17685545199911,3.81215273515787,2.74115290791006,0.673831284046173,4.49374543864758,26.4408203125,5.89557838439941,1.26944184303284,4.30986022949219
"2014.MMP00170","Incident","2014.MMP00170","Mediterranean","2014-08-03 00:00:00","2014-08-03",2014,"August",2,170,172,"200.0","1.0","","1.0","Syrian Arab Republic","Western Asia","Drowning","Drowning","Central Mediterranean","Libya","50 miles off Libyan coast",33.499179,15.490763,"Uncategorized","","IOM Rome Office","none","",4,"Shipwreck occured between 02/08 - 03/08 - Flavio Di Giacomo as source. Info from email DI GIACOMO Flavio 8.08.2014 ""Med Deaths in August"" in Europe Deaths folder. Arrival of boat to Salerno is in media and 2 bodies; no mention of the 170 missing in media.","","2014-08-03","2014-08-03","day",33.499179,15.490763,2014-08-03,2,170,172,200,1,NA,1,4,2014,8,0,"Drowning","Drowning","Incident",1,372,0.462365591397849,15.5,33.5,"34_16",-2.69384765625,0.302490234375,3.55781555175781,2.14686584472656,-1.75291442871094,5.75306701660156,0.315597534179688,-4.2630615234375,-6.42341613769531,6.95317077636719,27.241845703125,27.004541015625,26.670556640625,26.492578125,26.90712890625,0,0,0,0,0,8.80926704406738,2.42120838165283,7.68232727050781,9.13099002838135,10.4971160888672,0.65929239988327,0.507552027702332,0.952425122261047,1.28053224086761,1.07967710494995,3.51135921478271,5.05537128448486,5.18037891387939,5.69561386108398,4.33578968048096,1.25209736824036,0.951601982116699,1.80587434768677,2.43523383140564,2.08561444282532,6.35252668570486,0.437152313813551,5.55263406438269,6.77268837561998,7.17072470812467,0.65929239988327,6.35252668570486,27.241845703125,8.80926704406738,1.25209736824036,3.51135921478271
"2014.MMP00178","Incident","2014.MMP00178","Mediterranean","2014-08-24 00:00:00","2014-08-24",2014,"August",170,81,251,"19.0","","","1.0","Unknown","Sub-Saharan Africa (P)","Drowning","Drowning","Central Mediterranean","Libya","Off shores of al-Qarbouli, 50km east of Tripoli",32.9212,13.7659,"Uncategorized","","Aljazeera, Telegraph, IOM, UNHCR","Scores feared dead after boat sinks off Libya","http://bit.ly/1vYmAHV, http://bit.ly/1q1nsv3",4,"170 recoverd is from Al Shahid article August 26. IOM info from email SMITH Emily-Jane 25.08.2014 in Deaths Europe folder. Numbers have changed since IOM email, however. Total passenger count taken from UNHCR.","","2014-08-24","2014-08-24","day",32.9212,13.7659,2014-08-24,170,81,251,19,NA,NA,1,4,2014,8,0,"Drowning","Drowning","Incident",1,270,0.92962962962963,14,33,"33_14",-3.62016296386719,-2.49981689453125,-1.41130065917969,-4.2825927734375,-3.68605041503906,-1.74432373046875,-3.27114868164062,-4.29620361328125,3.32667541503906,-5.59019470214844,27.88271484375,27.911767578125,27.781884765625,27.71865234375,27.234765625,0,0,0,0,0,5.36750602722168,5.55635643005371,6.40466022491455,7.16712284088135,8.12866306304932,0.383806169033051,0.409840136766434,0.531720578670502,0.824520945549011,0.661768078804016,3.0572452545166,3.66760730743408,4.04822826385498,4.24698257446289,3.99086761474609,0.709439098834991,0.76551741361618,0.999018371105194,1.56879568099976,1.24506664276123,4.01848791980666,4.11697682815717,4.52207198498342,5.42285627507538,6.69606186277711,0.383806169033051,4.01848791980666,27.88271484375,5.36750602722168,0.709439098834991,3.0572452545166
"2014.MMP00181","Incident","2014.MMP00181","Mediterranean","2014-08-24 00:00:00","2014-08-24",2014,"August",24,NA,24,"364.0","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Unspecified location between North Africa and Italy",34.5671,14.0625,"Uncategorized","","IOM Rome and UNCHR","High seas tragedies leave more than 300 dead on the Mediterranean in past week","http://www.unhcr.org/53fc58969.html",4,"IOM info from email SMITH Emily-Jane 25.08.2014 ""FW: Updates on landings"" in Deaths Europe folder. IOM originally reported 6 missing. It appears that 24 bodies were later found, however.","","2014-08-24","2014-08-24","day",34.5671,14.0625,2014-08-24,24,0,24,364,NA,NA,NA,4,2014,8,0,"Drowning","Drowning","Incident",1,388,0.0618556701030928,14,34.5,"34_14",-2.34672546386719,0.41326904296875,-1.53923034667969,-4.3529052734375,-0.244644165039062,-4.31658935546875,3.17514038085938,5.16961669921875,3.59913635253906,-4.74644470214844,28.01357421875,28.193994140625,27.863916015625,27.61416015625,27.023828125,0,0,0,0,0,7.31184196472168,4.75948143005371,7.28356647491455,7.16712284088135,6.27710056304932,0.536394059658051,0.545826494693756,0.816388547420502,1.08306586742401,0.726465344429016,3.4730167388916,4.08826160430908,4.60779857635498,5.01626968383789,4.28456878662109,1.00631403923035,1.02625954151154,1.54833471775055,2.06830739974976,1.38080883026123,4.91325391838329,3.20192250687616,5.39390089610303,5.64814720095787,4.75274532013242,0.536394059658051,4.91325391838329,28.01357421875,7.31184196472168,1.00631403923035,3.4730167388916
"2014.MMP00189","Incident","2014.MMP00189","Mediterranean","2014-08-29 00:00:00","2014-08-29",2014,"August",42,NA,42,"","8.0","","5.0","Syrian Arab Republic","Western Asia","Drowning","Drowning","Central Mediterranean","Libya","Tunisian sea near maritime border with Libya",33.5111,11.8652,"Uncategorized","","AFP","Tunisia renews search for shipwreck victims as 42nd body found","http://bit.ly/1ox76Vp",1,"Likely more drowned who have not been found.","","2014-08-29","2014-08-29","day",33.5111,11.8652,2014-08-29,42,0,42,NA,8,NA,5,1,2014,8,0,"Drowning","Drowning","Incident",1,NA,NA,12,33.5,"34_12",-1.3583984375,-3.85255432128906,-5.14321899414062,-4.56571960449219,0.916824340820312,-4.03785705566406,-3.42189025878906,-1.08529663085938,-1.22518920898438,-1.07940673828125,28.351953125,28.33828125,28.2533203125,27.927392578125,28.021142578125,0,0,0,0,0,5.62678527832031,6.58473110198975,7.32138252258301,6.54963779449463,3.55407428741455,0.459982633590698,0.513615608215332,0.498406857252121,0.477520793676376,0.631329953670502,3.68778324127197,3.35758209228516,3.46688747406006,4.0382776260376,4.71399974822998,0.857723355293274,0.955634653568268,0.929257452487946,0.897069692611694,1.18554174900055,4.26022721424321,5.15281551597556,5.25647889738403,4.72724910541597,1.41622236197836,0.459982633590698,4.26022721424321,28.351953125,5.62678527832031,0.857723355293274,3.68778324127197
"2014.MMP00190","Incident","2014.MMP00190","Mediterranean","2014-08-31 00:00:00","2014-08-31",2014,"August",NA,100,100,"","","","","Unknown","Unknown","Likely drowning","Drowning","Central Mediterranean","Libya","Off the shore of al-Qarbouli, Libya",32.8879,13.7096,"Uncategorized","","Press Association","Migrant boat capsizes off Libya","http://bit.ly/1CfRXCk",1,"Total pending. Not clear if any bodies have been found or if all are missing.","","2014-08-31","2014-08-31","day",32.8879,13.7096,2014-08-31,0,100,100,NA,NA,NA,NA,1,2014,8,0,"Drowning","Likely drowning","Incident",1,NA,NA,13.5,33,"33_14",-1.37843322753906,1.18185424804688,0.7138671875,-4.08497619628906,-3.62016296386719,-1.63587951660156,-3.59747314453125,-4.35719299316406,-1.60646057128906,-1.74432373046875,28.101953125,28.0716796875,28.051171875,27.9740234375,27.88271484375,0,0,0,0,0,4.14362812042236,5.36900043487549,5.93244934082031,5.96266078948975,5.36750602722168,0.535371601581573,0.496488988399506,0.344504117965698,0.400578498840332,0.411638200283051,5.80296039581299,4.56016826629639,3.33719730377197,3.10733795166016,3.2576847076416,0.998380124568939,0.935187220573425,0.634822964668274,0.738837778568268,0.761685192584991,2.13920077496721,3.78663339778886,4.41528449152115,4.38950408262194,4.01848791980666,0.535371601581573,2.13920077496721,28.101953125,4.14362812042236,0.998380124568939,5.80296039581299
"2014.MMP00204","Incident","2014.MMP00204","Mediterranean","2014-09-12 00:00:00","2014-09-12",2014,"September",3,497,500,"10.0","","","","Syrian Arab Republic, Palestinian Territories, Egypt, Sudan","Mixed","Drowning","Drowning","Central Mediterranean","Libya","Unspecified location between Libya and Italy",33.9069,14.4141,"Uncategorized","","IOM Italy","700 Migrants Feared Dead Following Two Shipwrecks Off Libya, IOM Says","http://bit.ly/YLO09p, http://bit.ly/1pgJfts",4,"","","2014-09-12","2014-09-12","day",33.9069,14.4141,2014-09-12,3,497,500,10,NA,NA,NA,4,2014,9,0,"Drowning","Drowning","Incident",1,510,0.980392156862745,14.5,34,"34_14",-2.521240234375,-3.613037109375,-1.06864929199219,0.160552978515625,-0.0963592529296875,0.27593994140625,5.58135986328125,1.65499877929688,-0.603240966796875,-2.13789367675781,28.113427734375,27.956201171875,27.812890625,28.0130859375,27.660546875,0,0,0,0,0,3.75103759765625,8.46103477478027,4.19721221923828,2.11328125,3.79009056091309,0.603289723396301,0.732831180095673,0.188858538866043,0.243776261806488,0.375993341207504,4.67133617401123,3.73966217041016,2.69364166259766,3.00427913665771,3.93607616424561,1.13689947128296,1.39331197738647,0.335529327392578,0.448304742574692,0.703874170780182,2.53629556059513,6.64873033572334,1.97003357046258,0.624241077575216,2.14006412958729,0.603289723396301,2.53629556059513,28.113427734375,3.75103759765625,1.13689947128296,4.67133617401123
"2014.MMP00208","Incident","2014.MMP00208","Mediterranean","2014-09-14 00:00:00","2014-09-14",2014,"September",70,94,164,"36.0","","","1.0","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Off coast of Libya, near Tajoura",33.5048,13.8702,"Uncategorized","","IOM, Italian Coast Guard, Al Wasat","700 Migrants Feared Dead Following Two Shipwrecks Off Libya, IOM Says ; 200 migrants feared drowned after boat sinks off Libya coast","http://bit.ly/X7sOsLp, http://bit.ly/X7sOsL, https://archive.vn/TAb5f",4,"Estimates vary widely, sources oblique. this article (http://bit.ly/1pTzgMe) put the missing between 1 and 144 and says it happened on the 29th Sept. . .","","2014-09-14","2014-09-14","day",33.5048,13.8702,2014-09-14,70,94,164,36,NA,NA,1,4,2014,9,0,"Drowning","Drowning","Incident",1,200,0.82,14,33.5,"34_14",-0.993728637695312,-4.45584106445312,-2.916748046875,-7.213623046875,0.102981567382812,-1.21537780761719,1.43565368652344,-0.57659912109375,4.71710205078125,-2.51371765136719,28.047265625,28.086328125,28.074365234375,27.974755859375,27.9076171875,0,0,0,0,0,3.02164459228516,6.60285758972168,3.98443603515625,10.7012691497803,4.26676177978516,0.505145192146301,0.465579688549042,0.584979176521301,0.920087039470673,0.370432108640671,4.44534778594971,4.01883888244629,4.60541820526123,3.82608795166016,3.91519451141357,0.951152741909027,0.874172389507294,1.10076665878296,1.78344869613647,0.69197291135788,1.56991713813951,4.68141229751184,2.97319453036548,8.61901439956396,2.51582623287372,0.505145192146301,1.56991713813951,28.047265625,3.02164459228516,0.951152741909027,4.44534778594971
"2014.MMP00219","Incident","2014.MMP00219","Mediterranean","2014-10-02 00:00:00","2014-10-02",2014,"October",10,85,95,"85.0","","","","Unknown","Sub-Saharan Africa (P)","Drowning","Drowning","Central Mediterranean","Libya","Off cost of Libya (3 nautical miles off Guarabouli)",33.5963,14.6338,"Uncategorized","","Hyrriet Daily News","Ten migrants dead, dozens missing in shipwreck off Libya","https://archive.vn/wip/V7HE9",1,"Survivors report ""up to 180 were on board"" number missing could be less. Perhaps lower by 10 to 75.","","2014-10-02","2014-10-02","day",33.5963,14.6338,2014-10-02,10,85,95,85,NA,NA,NA,1,2014,10,0,"Drowning","Drowning","Incident",1,180,0.527777777777778,14.5,33.5,"34_14",0.3743896484375,-0.414077758789062,-1.96696472167969,-2.07286071777344,-1.0081787109375,1.81118774414062,-0.846572875976562,1.73115539550781,-2.72465515136719,-2.21493530273438,27.014794921875,27.407861328125,27.453759765625,27.501611328125,27.789697265625,0,0,5.76972961425781e-05,0,4.76837158203125e-07,4.12389183044434,2.82471942901611,5.14015197753906,5.02854824066162,7.22245502471924,0.37527996301651,0.681236922740936,0.983917891979218,1.20885515213013,0.725687921047211,4.62651348114014,6.06838130950928,6.19912147521973,6.11797142028809,5.14535903930664,0.699151277542114,1.27960252761841,1.85615909099579,2.27639818191528,1.36886501312256,1.84947794076663,0.942414995987968,2.6202765540546,3.42352117696969,2.43359049728721,0.37527996301651,1.84947794076663,27.014794921875,4.12389183044434,0.699151277542114,4.62651348114014
"2014.MMP00221","Incident","2014.MMP00221","Mediterranean","2014-10-10 00:00:00","2014-10-10",2014,"October",3,NA,3,"646.0","","","","Unknown","Unknown","Exposure, dehydration/starvation/overheated environment","Harsh environmental conditions / lack of adequate shelter, food, water","Central Mediterranean","Libya","Unspecified location in the Central Mediterranean",35.898,15.4907,"Uncategorized","","spyghana","French sailor saves migrants adrift on Mediterranean","https://www.newsghana.com.gh/french-sailor-saves-migrants-adrift-mediterranean/",1,"Could only find this article and links to this article - no exact date or location. @IOMatUN posted this link too.","","2014-10-10","2014-10-10","day",35.898,15.4907,2014-10-10,3,0,3,646,NA,NA,NA,1,2014,10,0,"Harsh environmental conditions / lack of adequate shelter, food, water","Exposure, dehydration/starvation/overheated environment","Incident",0,649,0.00462249614791988,15.5,36,"36_16",-0.79925537109375,-2.12484741210938,-1.71368408203125,-2.03207397460938,2.10780334472656,1.58094787597656,0.0413665771484375,-2.27804565429688,-3.70005798339844,2.03890991210938,24.376123046875,24.669580078125,24.598291015625,24.628564453125,24.5423828125,0,0,0,0,0.000180244445800781,3.7073278427124,4.05776786804199,3.57288241386414,4.64318752288818,4.79056358337402,0.429482698440552,0.462686002254486,0.747387945652008,0.913424551486969,0.383648097515106,5.04063987731934,4.37611675262451,5.99658203125,5.75979042053223,3.31307315826416,0.801752030849457,0.865078687667847,1.39667367935181,1.7248969078064,0.712150812149048,1.77149804820017,2.12525003669048,2.85064994976026,4.22134501300181,2.93257371087895,0.429482698440552,1.77149804820017,24.376123046875,3.7073278427124,0.801752030849457,5.04063987731934
"2014.MMP00237","Incident","2014.MMP00237","Mediterranean","2014-10-29 00:00:00","2014-10-29",2014,"October",NA,20,20,"93.0","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","off the coast of Libya",33.3495784721779,13.7596083820124,"Uncategorized","","Mail Online and IOM Rome","Twenty African migrants drown in Mediterranean boat sinking, just days after Britain said it would stop supporting rescue of asylum seekers","http://dailym.ai/1EczOFt",4,"Waiting on news of nationalities of missing and any other updates from IOM Rome/Ryan in Brussels","","2014-10-29","2014-10-29","day",33.3495784721779,13.7596083820124,2014-10-29,0,20,20,93,NA,NA,NA,4,2014,10,0,"Drowning","Drowning","Incident",1,113,0.176991150442478,14,33.5,"34_14",-5.40447998046875,2.02543640136719,1.19216918945312,4.41578674316406,7.90919494628906,0.511001586914062,-1.43034362792969,-2.95201110839844,-2.12396240234375,-3.09999084472656,24.61318359375,24.537255859375,24.732080078125,24.837548828125,25.402978515625,0,0,0,4.76837158203125e-06,6.19888305664062e-06,6.52671241760254,4.31387233734131,2.25002956390381,7.01497936248779,10.6571760177612,0.639200031757355,0.691340446472168,0.667084276676178,1.08590984344482,1.2920777797699,5.54368877410889,6.03977870941162,6.0162410736084,5.62262725830078,4.70232009887695,1.21484708786011,1.30689692497253,1.25448274612427,2.05727887153625,2.490234375,5.42858420595243,2.47957163839691,3.18365151365364,4.90003967817336,8.49501665306154,0.639200031757355,5.42858420595243,24.61318359375,6.52671241760254,1.21484708786011,5.54368877410889
"2014.MMP00247","Incident","2014.MMP00247","Mediterranean","2014-12-05 00:00:00","2014-12-05",2014,"December",17,NA,17,"75.0","1.0","15.0","1.0","Unknown","Sub-Saharan Africa (P)","Hypothermia","Harsh environmental conditions / lack of adequate shelter, food, water","Central Mediterranean","Libya","40 miles north of Tripoli, Libya in the Channel of Sicily.",34.1618,13.0737,"Uncategorized","","IOM Rome","Email from Di Giacomo 5.12.2014 in Europe folder","",4,"Details emerging Follow up","","2014-12-05","2014-12-05","day",34.1618,13.0737,2014-12-05,17,0,17,75,1,15,1,4,2014,12,0,"Harsh environmental conditions / lack of adequate shelter, food, water","Hypothermia","Incident",0,92,0.184782608695652,13,34,"34_13",6.1187744140625,6.15798950195312,8.60926818847656,6.47291564941406,1.94338989257812,-0.270523071289062,4.03060913085938,2.9622802734375,6.04547119140625,5.90542602539062,21.177392578125,21.276025390625,21.094384765625,21.062158203125,21.435205078125,0,0,6.91413879394531e-05,0,0,7.33733940124512,10.2512121200562,12.0626764297485,11.7921018600464,7.61713886260986,0.688544869422913,0.882933437824249,1.48449873924255,1.27203214168549,1.39360237121582,3.73066425323486,4.07165813446045,4.92394828796387,4.77253341674805,5.68250370025635,1.31524956226349,1.69905161857605,2.88749742507935,2.46220660209656,2.6386890411377,6.12475167351996,7.35979922769174,9.10464733855801,8.85699491535094,6.2169784313552,0.688544869422913,6.12475167351996,21.177392578125,7.33733940124512,1.31524956226349,3.73066425323486
